@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
3225,'2023/12/10 22:52:35:629',22,0.176919,-0.004242,-0.035708,-0.043958,0.022098,-0.368565,0.196732,0.072107,-0.595842,4
3226,'2023/12/10 22:52:35:644',22,0.196291,-0.008786,-0.03553,-0.019281,0.042476,-0.268208,0.19591,0.073568,-0.600624,4
3227,'2023/12/10 22:52:35:675',22,0.197753,-0.007366,-0.029213,-0.006791,0.056887,-0.146849,0.195476,0.074938,-0.603757,4
3228,'2023/12/10 22:52:35:691',22,0.213678,-0.006449,-0.020398,-0.010821,0.048321,0.030065,0.195306,0.076266,-0.604956,4
3229,'2023/12/10 22:52:35:722',22,0.207809,0.00445,-0.013603,-0.024919,0.034479,0.157039,0.195155,0.076586,-0.603483,4
3230,'2023/12/10 22:52:35:722',22,0.19391,0.010291,-0.013535,-0.047443,0.02379,0.255306,0.194871,0.076408,-0.600256,4
3231,'2023/12/10 22:52:35:743',22,0.156235,0.029343,-0.014326,-0.052708,0.005375,0.337765,0.194305,0.075387,-0.594101,4
3232,'2023/12/10 22:52:35:754',22,0.116908,0.03639,-0.019441,-0.051819,0.015438,0.365041,0.19393,0.074545,-0.588715,4
3233,'2023/12/10 22:52:35:770',22,0.116449,0.041775,-0.015706,-0.05904,-0.002809,0.397543,0.193555,0.07348,-0.58286,4
3234,'2023/12/10 22:52:35:786',22,0.104761,0.049079,-0.008569,-0.061852,0.026624,0.434541,0.192912,0.072051,-0.574432,4
3235,'2023/12/10 22:52:35:833',22,0.108723,0.050096,-0.02299,-0.050686,0.060916,0.48303,0.192534,0.071366,-0.567432,4
3236,'2023/12/10 22:52:35:833',22,0.109406,0.052055,-0.023725,-0.03541,0.085371,0.529212,0.192447,0.070979,-0.559725,4
3237,'2023/12/10 22:52:35:833',22,0.103729,0.047838,-0.006776,-0.049691,0.088294,0.579679,0.192441,0.070605,-0.548471,4
3238,'2023/12/10 22:52:35:850',22,0.098686,0.036076,0.017119,-0.088958,0.091173,0.603823,0.192055,0.07014,-0.539412,4
3239,'2023/12/10 22:52:35:864',22,0.097227,0.031982,0.014597,-0.122853,0.114938,0.635932,0.191056,0.069856,-0.529898,4
3240,'2023/12/10 22:52:35:882',22,0.115309,0.038551,-0.024618,-0.098508,0.180089,0.69659,0.189649,0.070164,-0.516323,4
3241,'2023/12/10 22:52:35:912',22,0.130329,0.03482,-0.047749,-0.070793,0.244279,0.756984,0.18916,0.071242,-0.505244,4
3242,'2023/12/10 22:52:35:912',22,0.133546,0.035128,-0.019428,-0.068109,0.271637,0.817627,0.188976,0.073438,-0.48919,4
3243,'2023/12/10 22:52:35:944',22,0.128222,0.028738,-0.009586,-0.084748,0.269749,0.869448,0.188731,0.075116,-0.476377,4
3244,'2023/12/10 22:52:35:944',22,0.138767,0.032663,-0.008193,-0.106988,0.260567,0.927618,0.188315,0.076511,-0.462642,4
3245,'2023/12/10 22:52:36:150',22,0.10939,0.043874,-0.011382,-0.106737,0.276213,0.978196,0.187611,0.078233,-0.443215,4
3246,'2023/12/10 22:52:36:150',22,0.099221,0.049627,-0.012481,-0.08976,0.279724,1.004074,0.187302,0.079575,-0.428089,4
3247,'2023/12/10 22:52:36:150',22,0.072451,0.061205,0.004129,-0.087205,0.278176,1.026554,0.187205,0.080858,-0.412627,4
3248,'2023/12/10 22:52:36:150',22,0.052565,0.061034,0.015185,-0.087277,0.294417,1.030561,0.18717,0.082171,-0.396951,4
3249,'2023/12/10 22:52:36:150',22,0.013864,0.052219,0.030534,-0.108883,0.359233,1.046017,0.186943,0.084743,-0.375927,4
3250,'2023/12/10 22:52:36:150',22,-0.004992,0.044326,0.042188,-0.133997,0.396302,1.0625,0.186488,0.087412,-0.359824,4
3251,'2023/12/10 22:52:36:150',22,-0.037506,0.05137,0.033135,-0.160933,0.404618,1.067724,0.185395,0.091491,-0.33799,4
3252,'2023/12/10 22:52:36:150',22,-0.051484,0.051541,0.029998,-0.181391,0.364456,1.031891,0.184327,0.094233,-0.321863,4
3253,'2023/12/10 22:52:36:150',22,-0.100039,0.049215,0.052665,-0.23459,0.326744,0.954462,0.182644,0.096605,-0.30658,4
3254,'2023/12/10 22:52:36:150',22,-0.105951,0.042263,0.041793,-0.273331,0.335322,0.885094,0.179285,0.099607,-0.287719,4
3255,'2023/12/10 22:52:36:150',22,-0.101112,0.036405,0.014958,-0.264692,0.398375,0.875558,0.176603,0.10261,-0.274061,4
3256,'2023/12/10 22:52:36:150',22,-0.109067,0.02316,-0.001423,-0.291106,0.47318,0.84851,0.172977,0.108298,-0.256126,4
3257,'2023/12/10 22:52:36:165',22,-0.119374,0.018144,-0.00321,-0.324978,0.496201,0.814637,0.169761,0.113323,-0.243113,4
3258,'2023/12/10 22:52:36:183',22,-0.124202,0.019216,-0.01594,-0.328214,0.533787,0.765844,0.166236,0.118884,-0.230679,4
3259,'2023/12/10 22:52:36:196',22,-0.109071,0.043318,-0.072312,-0.219534,0.557693,0.732672,0.162424,0.127321,-0.215041,4
3260,'2023/12/10 22:52:36:212',22,-0.107266,0.0523,-0.116111,-0.116076,0.555129,0.693477,0.161367,0.133906,-0.204022,4
3261,'2023/12/10 22:52:36:228',22,-0.106948,0.042592,-0.105158,-0.060415,0.493839,0.66786,0.161488,0.140123,-0.193702,4
3262,'2023/12/10 22:52:36:292',22,-0.095819,0.014923,-0.060369,-0.065563,0.376028,0.661302,0.162194,0.146647,-0.180311,4
3263,'2023/12/10 22:52:36:292',22,-0.089411,-0.000528,-0.035295,-0.065412,0.293481,0.672526,0.16268,0.149959,-0.17017,4
3264,'2023/12/10 22:52:36:292',22,-0.104244,-0.001394,-0.032666,-0.035448,0.280823,0.663448,0.16341,0.152528,-0.160057,4
3265,'2023/12/10 22:52:36:307',22,-0.133569,-0.002409,-0.039259,0.042571,0.315826,0.624736,0.165459,0.156288,-0.147233,4
3266,'2023/12/10 22:52:36:323',22,-0.147723,-0.017082,-0.019807,0.077955,0.32042,0.584321,0.167802,0.159635,-0.138369,4
3267,'2023/12/10 22:52:36:339',22,-0.149809,-0.022663,-0.006434,0.083234,0.287412,0.555084,0.170375,0.162777,-0.130075,4
3268,'2023/12/10 22:52:36:354',22,-0.141704,-0.030699,0.005324,0.084058,0.238154,0.550869,0.173726,0.166215,-0.119428,4
3269,'2023/12/10 22:52:36:370',22,-0.123465,-0.027205,-0.017729,0.109589,0.19135,0.564723,0.176546,0.167991,-0.111333,4
3270,'2023/12/10 22:52:36:386',22,-0.12704,-0.021544,-0.016942,0.098823,0.108453,0.556313,0.179507,0.168873,-0.103206,4
3271,'2023/12/10 22:52:36:402',22,-0.123669,-0.017177,-0.003812,0.073917,-0.035524,0.532792,0.183047,0.167598,-0.092585,4
3272,'2023/12/10 22:52:36:418',22,-0.1458,-0.016928,-0.00404,0.060006,-0.081261,0.480829,0.185287,0.165299,-0.085153,4
3273,'2023/12/10 22:52:36:465',22,-0.155201,-0.00329,-0.035033,0.122661,-0.035035,0.409089,0.188358,0.162279,-0.076551,4
3274,'2023/12/10 22:52:36:465',22,-0.156775,-0.000391,-0.048973,0.189215,0.059006,0.34599,0.19159,0.161517,-0.071285,4
3275,'2023/12/10 22:52:36:484',22,-0.146968,-0.010324,-0.033241,0.217827,0.076275,0.282751,0.195384,0.161785,-0.067062,4
3276,'2023/12/10 22:52:36:513',22,-0.143069,-0.033625,-0.014911,0.20246,0.035339,0.195156,0.200255,0.162251,-0.063022,4
3277,'2023/12/10 22:52:36:513',22,-0.128026,-0.040881,-0.017716,0.184878,-0.018111,0.138533,0.203502,0.161936,-0.060997,4
3278,'2023/12/10 22:52:36:513',22,-0.109402,-0.035013,-0.034837,0.180798,-0.018729,0.09058,0.206394,0.161347,-0.059718,4
3279,'2023/12/10 22:52:36:529',22,-0.079103,-0.013842,-0.068351,0.225666,0.015601,0.028972,0.210503,0.161194,-0.059216,4
3280,'2023/12/10 22:52:36:544',22,-0.068323,-0.000272,-0.083847,0.304285,0.038328,-0.004416,0.21441,0.161703,-0.059659,4
3281,'2023/12/10 22:52:36:562',22,-0.067661,0.001861,-0.09862,0.383971,0.028304,-0.052484,0.219438,0.162495,-0.060946,4
3282,'2023/12/10 22:52:36:592',22,-0.072096,0.000749,-0.050728,0.4084,-0.077796,-0.133788,0.22706,0.1629,-0.064161,4
3283,'2023/12/10 22:52:36:608',22,-0.069676,0.000417,-0.02018,0.370746,-0.169261,-0.195822,0.232439,0.161811,-0.067633,4
3284,'2023/12/10 22:52:36:624',22,-0.070698,-0.005052,0.020012,0.318645,-0.226752,-0.232992,0.236998,0.159794,-0.071766,4
3285,'2023/12/10 22:52:36:639',22,-0.063201,-0.008409,0.026991,0.274125,-0.251551,-0.234915,0.240767,0.1572,-0.076037,4
3286,'2023/12/10 22:52:36:656',22,-0.079129,-0.00819,0.014641,0.261422,-0.27151,-0.246131,0.244089,0.154336,-0.080274,4
3287,'2023/12/10 22:52:36:671',22,-0.127123,0.002448,0.007122,0.239367,-0.312755,-0.353997,0.24823,0.150123,-0.086897,4
3288,'2023/12/10 22:52:36:687',22,-0.143781,0.012523,0.005218,0.237893,-0.341699,-0.472365,0.250722,0.146918,-0.093737,4
3289,'2023/12/10 22:52:36:738',22,-0.119274,0.034652,-0.046033,0.29485,-0.280684,-0.573836,0.253499,0.144298,-0.102335,4
3290,'2023/12/10 22:52:36:738',22,-0.067865,0.043002,-0.045186,0.373022,-0.180404,-0.647219,0.258313,0.143251,-0.115929,4
3291,'2023/12/10 22:52:36:738',22,-0.039874,0.033933,-0.028958,0.38351,-0.12937,-0.645238,0.262571,0.143727,-0.126654,4
3292,'2023/12/10 22:52:36:750',22,-0.024711,0.007524,0.01074,0.316643,-0.215597,-0.634598,0.267715,0.144382,-0.140721,4
3293,'2023/12/10 22:52:36:766',22,-0.007775,-0.001383,0.038532,0.252445,-0.366006,-0.624309,0.270536,0.14272,-0.150982,4
3294,'2023/12/10 22:52:36:785',22,-0.011875,-0.004296,0.022358,0.239317,-0.451393,-0.629966,0.272818,0.139254,-0.161111,4
3295,'2023/12/10 22:52:36:797',22,-0.031516,0.006867,0.01309,0.229799,-0.454277,-0.690681,0.27565,0.133847,-0.175183,4
3296,'2023/12/10 22:52:36:813',22,-0.044191,0.016878,-0.004653,0.263618,-0.354114,-0.747779,0.277824,0.130867,-0.186749,4
3297,'2023/12/10 22:52:36:829',22,-0.036427,0.029561,-0.031211,0.335804,-0.188463,-0.804724,0.280763,0.130244,-0.199267,4
3298,'2023/12/10 22:52:36:844',22,-0.022851,0.042124,-0.045664,0.402937,0.00171,-0.863622,0.28595,0.133623,-0.217472,4
3299,'2023/12/10 22:52:36:860',22,0.024999,0.05603,-0.028564,0.402529,0.06839,-0.888656,0.29014,0.138324,-0.231853,4
3300,'2023/12/10 22:52:36:891',22,0.045713,0.068255,-0.025358,0.404169,0.067676,-0.897215,0.294222,0.143608,-0.246503,4
3301,'2023/12/10 22:52:36:907',22,0.079132,0.081477,-0.025075,0.401181,-0.00839,-0.904674,0.299544,0.149993,-0.266203,4
3302,'2023/12/10 22:52:36:923',22,0.086887,0.072983,-0.004968,0.388401,-0.055297,-0.905971,0.303336,0.153936,-0.281113,4
3303,'2023/12/10 22:52:36:954',22,0.091174,0.064834,0.007408,0.354959,-0.067944,-0.892594,0.306728,0.15744,-0.295916,4
3304,'2023/12/10 22:52:36:954',22,0.107292,0.040527,0.020502,0.310376,-0.064567,-0.801205,0.310523,0.161798,-0.314585,4
3305,'2023/12/10 22:52:36:970',22,0.122838,0.022554,0.026547,0.286889,-0.049138,-0.723591,0.313074,0.16478,-0.327085,4
3306,'2023/12/10 22:52:36:986',22,0.096568,0.008203,0.040272,0.246094,-0.013035,-0.656815,0.315345,0.167772,-0.338531,4
3307,'2023/12/10 22:52:37:002',22,0.08326,0.001192,0.047682,0.215184,0.011243,-0.631293,0.317762,0.172054,-0.352782,4
3308,'2023/12/10 22:52:37:018',22,0.113809,0.001807,0.038154,0.213461,0.040172,-0.568206,0.319341,0.175538,-0.362666,4
3309,'2023/12/10 22:52:37:112',22,0.134715,-0.003768,0.03689,0.204552,0.078518,-0.466388,0.321666,0.180314,-0.374078,4
3310,'2023/12/10 22:52:37:112',22,0.13501,-0.007252,0.049433,0.170312,0.097426,-0.396313,0.323286,0.183859,-0.381281,4
3311,'2023/12/10 22:52:37:112',22,0.134621,-0.02022,0.060773,0.139941,0.14499,-0.31996,0.324559,0.187584,-0.387311,4
3312,'2023/12/10 22:52:37:112',22,0.157453,-0.017566,0.035092,0.128985,0.162369,-0.174066,0.326217,0.192524,-0.39291,4
3313,'2023/12/10 22:52:37:112',22,0.155519,-0.013307,0.033427,0.126059,0.159299,-0.067771,0.327734,0.195676,-0.395175,4
3314,'2023/12/10 22:52:37:112',22,0.152188,-0.009696,0.038327,0.113118,0.132095,0.030225,0.329437,0.198032,-0.395809,4
3315,'2023/12/10 22:52:37:128',22,0.131684,-0.005621,0.049032,0.077212,0.110192,0.140292,0.331615,0.200071,-0.394468,4
3316,'2023/12/10 22:52:37:159',22,0.133085,-0.002134,0.045093,0.050529,0.092047,0.219393,0.333093,0.200738,-0.39186,4
3317,'2023/12/10 22:52:37:185',22,0.115293,0.002452,0.038263,0.027749,0.079758,0.281624,0.334426,0.200783,-0.3881,4
3318,'2023/12/10 22:52:37:191',22,0.094444,0.005014,0.032879,-0.026088,0.09729,0.338154,0.335685,0.2004,-0.381736,4
3319,'2023/12/10 22:52:37:207',22,0.097756,0.009694,0.022422,-0.044935,0.137083,0.405763,0.336246,0.200191,-0.375865,4
3320,'2023/12/10 22:52:37:223',22,0.105239,0.029703,-0.019552,-0.038732,0.158637,0.474891,0.33693,0.200134,-0.368922,4
3321,'2023/12/10 22:52:37:238',22,0.089175,0.056149,-0.037996,-0.007429,0.146161,0.504674,0.33842,0.199808,-0.358642,4
3322,'2023/12/10 22:52:37:254',22,0.081239,0.061009,-0.039149,0.005589,0.123916,0.513386,0.339933,0.199174,-0.350768,4
3323,'2023/12/10 22:52:37:270',22,0.080984,0.063503,-0.018914,-0.011872,0.11995,0.527282,0.341948,0.197992,-0.340064,4
3324,'2023/12/10 22:52:37:286',22,0.097986,0.066062,-0.001724,-0.032528,0.10464,0.564189,0.343191,0.196805,-0.331558,4
3325,'2023/12/10 22:52:37:301',22,0.100407,0.070093,-0.003969,-0.033597,0.101831,0.591875,0.344376,0.195259,-0.32246,4
3326,'2023/12/10 22:52:37:317',22,0.088042,0.078026,0.004627,-0.036414,0.102982,0.599031,0.346029,0.193051,-0.309961,4
3327,'2023/12/10 22:52:37:333',22,0.081495,0.079283,0.02442,-0.047951,0.131201,0.601135,0.347154,0.191544,-0.300493,4
3328,'2023/12/10 22:52:37:348',22,0.084166,0.07477,0.03442,-0.079888,0.171255,0.615064,0.347954,0.190525,-0.29089,4
3329,'2023/12/10 22:52:37:364',22,0.117879,0.072093,0.044903,-0.124137,0.223159,0.694018,0.348336,0.189719,-0.277002,4
3330,'2023/12/10 22:52:37:411',22,0.145251,0.074796,0.026461,-0.136466,0.252119,0.776892,0.348501,0.189286,-0.265152,4
3331,'2023/12/10 22:52:37:411',22,0.14288,0.075511,0.031735,-0.166334,0.224146,0.842071,0.348564,0.188421,-0.252042,4
3332,'2023/12/10 22:52:37:411',22,0.125124,0.06996,0.05883,-0.250898,0.169852,0.904749,0.347804,0.185802,-0.233072,4
3333,'2023/12/10 22:52:37:443',22,0.083667,0.052617,0.094342,-0.347034,0.176391,0.919752,0.345945,0.183183,-0.217994,4
3334,'2023/12/10 22:52:37:458',22,0.054739,0.044829,0.110579,-0.427649,0.260258,0.911052,0.342647,0.181182,-0.202597,4
3335,'2023/12/10 22:52:37:474',22,0.025993,0.052691,0.043033,-0.37839,0.445812,0.905534,0.337747,0.181373,-0.182194,4
3336,'2023/12/10 22:52:37:490',22,0.027538,0.058686,-0.019508,-0.311376,0.540138,0.914393,0.335175,0.183899,-0.167125,4
3337,'2023/12/10 22:52:37:505',22,0.033693,0.051197,-0.012383,-0.306791,0.534768,0.933985,0.333272,0.186989,-0.151877,4
3338,'2023/12/10 22:52:37:521',22,0.029601,0.031038,0.0217,-0.391233,0.443106,0.932835,0.329994,0.190095,-0.131208,4
3339,'2023/12/10 22:52:37:537',22,0.026716,0.018379,-0.013086,-0.421819,0.387504,0.943441,0.326615,0.191188,-0.115499,4
3340,'2023/12/10 22:52:37:552',22,0.014566,0.020687,-0.05787,-0.387592,0.374361,0.95777,0.322257,0.191974,-0.094243,4
3341,'2023/12/10 22:52:37:568',22,0.002332,0.017092,-0.06469,-0.346244,0.361389,0.967574,0.31961,0.192455,-0.078315,4
3342,'2023/12/10 22:52:37:586',22,-0.011426,0.013196,-0.05953,-0.311932,0.350669,0.968684,0.317547,0.192823,-0.062406,4
3343,'2023/12/10 22:52:37:601',22,-0.026185,0.005749,-0.047445,-0.272041,0.299781,0.962754,0.315571,0.192782,-0.04143,4
3344,'2023/12/10 22:52:37:616',22,-0.040625,-0.000042,-0.042628,-0.25775,0.27623,0.936286,0.314408,0.192322,-0.02603,4
3345,'2023/12/10 22:52:37:663',22,-0.052019,-0.007186,-0.037382,-0.244495,0.240777,0.921602,0.313362,0.191565,-0.010994,4
3346,'2023/12/10 22:52:37:663',22,-0.066857,-0.017051,-0.01909,-0.243617,0.220182,0.907283,0.312071,0.190021,0.008716,4
3347,'2023/12/10 22:52:37:663',22,-0.072425,-0.017112,-0.014938,-0.239153,0.236699,0.891335,0.311045,0.188928,0.023288,4
3348,'2023/12/10 22:52:37:687',22,-0.091921,-0.010208,-0.019476,-0.209003,0.2659,0.873124,0.310171,0.18838,0.037504,4
3349,'2023/12/10 22:52:37:697',22,-0.100451,-0.003078,-0.023615,-0.155732,0.305864,0.841259,0.309919,0.188398,0.055892,4
3350,'2023/12/10 22:52:37:710',22,-0.127757,-0.010812,-0.003406,-0.172671,0.331395,0.780712,0.30981,0.189313,0.068817,4
3351,'2023/12/10 22:52:37:742',22,-0.110237,-0.02158,0.031649,-0.220858,0.286054,0.768162,0.309126,0.190165,0.081258,4
3352,'2023/12/10 22:52:37:757',22,-0.115646,-0.019027,0.015804,-0.273351,0.246338,0.737888,0.307064,0.190389,0.097761,4
3353,'2023/12/10 22:52:37:773',22,-0.13443,-0.018334,-0.005544,-0.263844,0.254961,0.682514,0.305087,0.190595,0.109503,4
3354,'2023/12/10 22:52:37:805',22,-0.163523,-0.004587,-0.042961,-0.193926,0.31326,0.590779,0.302959,0.19204,0.123449,4
3355,'2023/12/10 22:52:37:805',22,-0.147622,-0.002915,-0.064695,-0.127919,0.312931,0.565083,0.302249,0.194031,0.132724,4
3356,'2023/12/10 22:52:37:820',22,-0.136552,-0.003048,-0.054784,-0.114605,0.261937,0.529126,0.302174,0.195762,0.141521,4
3357,'2023/12/10 22:52:37:867',22,-0.175535,-0.013009,-0.006678,-0.160609,0.15323,0.423126,0.301298,0.196828,0.151757,4
3358,'2023/12/10 22:52:37:867',22,-0.152743,-0.003779,-0.046685,-0.134669,0.103007,0.384428,0.300289,0.196754,0.158362,4
3359,'2023/12/10 22:52:37:867',22,-0.146951,-0.001032,-0.061584,-0.096244,0.077268,0.353194,0.299699,0.196317,0.164339,4
3360,'2023/12/10 22:52:37:887',22,-0.154776,-0.003351,-0.045173,-0.090657,0.034317,0.275441,0.299172,0.195371,0.171221,4
3361,'2023/12/10 22:52:37:899',22,-0.179468,0.00122,-0.034097,-0.086963,0.013221,0.177277,0.298511,0.194601,0.174978,4
3362,'2023/12/10 22:52:37:931',22,-0.184959,0.005479,-0.035603,-0.053524,0.02023,0.072224,0.297779,0.194229,0.177065,4
3363,'2023/12/10 22:52:37:931',22,-0.144863,0.016679,-0.067141,0.057033,0.034231,0.013479,0.297906,0.194518,0.177834,4
3364,'2023/12/10 22:52:37:958',22,-0.125578,0.00391,-0.049454,0.094311,0.040673,-0.028315,0.299075,0.195242,0.177493,4
3365,'2023/12/10 22:52:37:962',22,-0.123618,-0.003789,-0.017878,0.053369,-0.02205,-0.091671,0.300055,0.195735,0.176374,4
3366,'2023/12/10 22:52:37:987',22,-0.119823,-0.014165,0.031494,-0.026751,-0.089275,-0.16588,0.299704,0.195083,0.173677,4
3367,'2023/12/10 22:52:37:994',22,-0.080406,-0.014139,0.004314,-0.030454,-0.087728,-0.172122,0.298725,0.193994,0.171286,4
3368,'2023/12/10 22:52:38:025',22,-0.069288,-0.01207,-0.011784,-0.012193,-0.056718,-0.174281,0.297889,0.193478,0.168774,4
3369,'2023/12/10 22:52:38:041',22,-0.072087,-0.01071,-0.018409,0.004833,-0.047894,-0.212813,0.297077,0.193436,0.164935,4
3370,'2023/12/10 22:52:38:056',22,-0.063559,-0.007141,-0.024316,0.022094,-0.054981,-0.248433,0.296612,0.193508,0.161422,4
3371,'2023/12/10 22:52:38:197',22,-0.046844,-0.006377,-0.031056,0.040818,-0.084836,-0.292337,0.296247,0.193723,0.155783,4
3372,'2023/12/10 22:52:38:197',22,-0.036936,-0.007351,-0.024044,0.045863,-0.136537,-0.317995,0.296042,0.193331,0.151009,4
3373,'2023/12/10 22:52:38:197',22,-0.02931,-0.011408,-0.022891,0.05853,-0.158819,-0.33397,0.295916,0.192401,0.145902,4
3374,'2023/12/10 22:52:38:197',22,-0.028159,-0.011705,-0.022861,0.087269,-0.135119,-0.359052,0.296053,0.191265,0.138645,4
3375,'2023/12/10 22:52:38:197',22,-0.027741,-0.011056,-0.026572,0.121533,-0.085149,-0.361709,0.296572,0.191386,0.132794,4
3376,'2023/12/10 22:52:38:197',22,-0.005324,-0.00803,-0.022058,0.144825,-0.079114,-0.362436,0.297534,0.191978,0.126827,4
3377,'2023/12/10 22:52:38:197',22,0.006363,-0.01166,-0.003472,0.138233,-0.144632,-0.361807,0.299052,0.192168,0.11884,4
3378,'2023/12/10 22:52:38:197',22,0.009218,-0.014031,0.015519,0.090613,-0.214837,-0.367005,0.299684,0.191195,0.112935,4
3379,'2023/12/10 22:52:38:197',22,0.005641,-0.015737,0.012461,0.075947,-0.240826,-0.377134,0.299815,0.189502,0.106981,4
3380,'2023/12/10 22:52:38:213',22,0.011185,-0.005355,-0.00227,0.087827,-0.240367,-0.385112,0.299949,0.187098,0.098873,4
3381,'2023/12/10 22:52:38:229',22,0.011491,-0.005045,-0.009665,0.117551,-0.189175,-0.387199,0.30037,0.185692,0.092634,4
3382,'2023/12/10 22:52:38:244',22,0.013454,-0.003276,-0.014242,0.154901,-0.136411,-0.387288,0.301311,0.185167,0.086285,4
3383,'2023/12/10 22:52:38:276',22,0.027283,-0.004672,-0.003248,0.175314,-0.103127,-0.358226,0.303189,0.185386,0.077978,4
3384,'2023/12/10 22:52:38:308',22,0.035199,-0.005825,0.002633,0.163868,-0.118653,-0.322729,0.30478,0.185466,0.072236,4
3385,'2023/12/10 22:52:38:308',22,0.03847,-0.004613,0.021034,0.107668,-0.188268,-0.301786,0.306011,0.184885,0.067022,4
3386,'2023/12/10 22:52:38:323',22,0.024407,0.006918,0.01438,0.08635,-0.214015,-0.296372,0.306894,0.182942,0.060472,4
3387,'2023/12/10 22:52:38:339',22,0.028392,0.01311,0.003153,0.099413,-0.236368,-0.273238,0.307483,0.181021,0.055805,4
3388,'2023/12/10 22:52:38:354',22,0.033722,0.014929,0.00098,0.108165,-0.253437,-0.24985,0.308672,0.177894,0.050052,4
3389,'2023/12/10 22:52:38:371',22,0.011478,0.001894,0.032347,0.06833,-0.27878,-0.258482,0.309324,0.175211,0.045924,4
3390,'2023/12/10 22:52:38:388',22,0.005447,0.002953,0.047612,0.031578,-0.282545,-0.274182,0.309298,0.172253,0.041707,4
3391,'2023/12/10 22:52:38:402',22,0.007493,0.002526,0.011649,0.059534,-0.246688,-0.290682,0.309154,0.168831,0.035819,4
3392,'2023/12/10 22:52:38:418',22,-0.006211,0.009311,-0.003056,0.092058,-0.238414,-0.336381,0.309501,0.166706,0.030812,4
3393,'2023/12/10 22:52:38:434',22,-0.016464,0.004621,0.002557,0.107889,-0.224955,-0.393642,0.310104,0.165081,0.024879,4
3394,'2023/12/10 22:52:38:451',22,0.004276,-0.00905,0.020319,0.111662,-0.218365,-0.418097,0.311002,0.163339,0.016086,4
3395,'2023/12/10 22:52:38:465',22,0.008052,-0.033458,0.041561,0.082118,-0.197603,-0.434306,0.31141,0.162329,0.009236,4
3396,'2023/12/10 22:52:38:488',22,0.010014,-0.040585,0.047647,0.052738,-0.163936,-0.442966,0.311328,0.161715,0.002311,4
3397,'2023/12/10 22:52:38:498',22,0.007992,-0.046443,0.035613,0.019897,-0.093915,-0.439749,0.310561,0.161991,-0.006883,4
3398,'2023/12/10 22:52:38:529',22,0.013038,-0.034227,0.004802,0.040577,-0.060325,-0.438711,0.309929,0.162954,-0.01376,4
3399,'2023/12/10 22:52:38:529',22,0.009014,-0.029322,-0.006947,0.057413,-0.058834,-0.457891,0.309568,0.164245,-0.020792,4
3400,'2023/12/10 22:52:38:545',22,0.001141,-0.027471,0.010842,0.045552,-0.116792,-0.476892,0.309076,0.165501,-0.030623,4
3401,'2023/12/10 22:52:38:576',22,0.004675,-0.029274,0.00779,0.052539,-0.143263,-0.474545,0.308626,0.165776,-0.038108,4
3402,'2023/12/10 22:52:38:593',22,-0.006452,-0.033762,0.002573,0.059755,-0.153309,-0.46554,0.308223,0.165855,-0.047925,4
3403,'2023/12/10 22:52:38:608',22,-0.024523,-0.033626,0.012599,0.039954,-0.145462,-0.480687,0.307821,0.165838,-0.055342,4
3404,'2023/12/10 22:52:38:624',22,-0.042826,-0.037109,0.018119,0.021128,-0.121709,-0.480605,0.307065,0.166132,-0.062868,4
3405,'2023/12/10 22:52:38:639',22,-0.033296,-0.022025,-0.01306,0.056163,-0.099665,-0.451762,0.30616,0.166902,-0.072584,4
3406,'2023/12/10 22:52:38:655',22,-0.038268,-0.014611,-0.029891,0.092433,-0.1082,-0.457279,0.306175,0.167549,-0.079757,4
3407,'2023/12/10 22:52:38:672',22,-0.071818,-0.003526,-0.012381,0.092591,-0.160765,-0.501012,0.306391,0.167865,-0.087351,4
3408,'2023/12/10 22:52:38:689',22,-0.087043,0.002551,-0.010852,0.093761,-0.186611,-0.54405,0.306427,0.167587,-0.098486,4
3409,'2023/12/10 22:52:38:703',22,-0.081799,0.000873,-0.019631,0.103214,-0.141449,-0.53489,0.306523,0.167728,-0.107096,4
